time_period,data_version,time_identifier,geographic_level,country_code,country_name,tlevel_pathway,occupational_specialism,sex,grade,count,percent,cumulative_count,cumulative_percent
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Mechanical,All,Unclassified,0,0,101,100
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Mechatronics,All,Number of students,176,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Mechatronics,All,Distinction,6,3.4,6,3.4
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Mechatronics,All,Merit,71,40.3,77,43.8
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Mechatronics,All,Pass,68,38.6,145,82.4
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Mechatronics,All,Unclassified,31,17.6,176,100
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Improvement,All,Number of students,44,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Improvement,All,Distinction,15,34.1,15,34.1
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Improvement,All,Merit,16,36.4,31,70.5
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Improvement,All,Pass,11,25,42,95.5
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Improvement,All,Unclassified,2,4.5,44,100
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Support,All,Number of students,232,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Support,All,Distinction,68,29.3,68,29.3
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Support,All,Merit,106,45.7,174,75
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Support,All,Pass,46,19.8,220,94.8
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Support,All,Unclassified,12,5.2,232,100
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Team Leadership / Management,All,Number of students,570,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Team Leadership / Management,All,Distinction,94,16.5,94,16.5
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Team Leadership / Management,All,Merit,344,60.4,438,76.8
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Team Leadership / Management,All,Pass,125,21.9,563,98.8
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Team Leadership / Management,All,Unclassified,7,1.2,570,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Bricklaying,All,Number of students,20,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Bricklaying,All,Distinction,3,15,3,15
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Bricklaying,All,Merit,16,80,19,95
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Bricklaying,All,Pass,1,5,20,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Bricklaying,All,Unclassified,0,0,20,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,All,Number of students,103,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,All,Distinction,21,20.4,21,20.4
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,All,Merit,28,27.2,49,47.6
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,All,Pass,27,26.2,76,73.8
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,All,Unclassified,27,26.2,103,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Painting and Decorating,All,Number of students,3,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Painting and Decorating,All,Distinction,3,100,3,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Painting and Decorating,All,Merit,0,0,3,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Painting and Decorating,All,Pass,0,0,3,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Painting and Decorating,All,Unclassified,0,0,3,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Plastering,All,Number of students,12,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Plastering,All,Distinction,0,0,0,0
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Plastering,All,Merit,10,83.3,10,83.3
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Plastering,All,Pass,2,16.7,12,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Plastering,All,Unclassified,0,0,12,100
202324,Provisional,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,All,Number of students,128,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,All,Distinction,11,8.6,11,8.6
202324,Provisional,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,All,Merit,68,53.1,79,61.7
202324,Provisional,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,All,Pass,40,31.3,119,93
202324,Provisional,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,All,Unclassified,9,7,128,100
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",All,Number of students,200,z,z,z
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",All,Distinction,124,62,124,62
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",All,Merit,72,36,196,98
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",All,Pass,2,1,198,99
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",All,Unclassified,2,1,200,100
202122,Final,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",All,Number of students,331,z,z,z
202122,Final,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",All,Distinction,83,25.1,83,25.1
202122,Final,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",All,Merit,144,43.5,227,68.6
202122,Final,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",All,Pass,89,26.9,316,95.5
202122,Final,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",All,Unclassified,15,4.5,331,100
202122,Final,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,All,Number of students,465,z,z,z
202122,Final,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,All,Distinction,175,37.6,175,37.6
202122,Final,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,All,Merit,227,48.8,402,86.5
202122,Final,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,All,Pass,59,12.7,461,99.1
202122,Final,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,All,Unclassified,4,0.9,465,100
202223,Revised,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",All,Number of students,444,z,z,z
202223,Revised,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",All,Distinction,90,20.3,90,20.3
202223,Revised,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",All,Merit,310,69.8,400,90.1
202223,Revised,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",All,Pass,37,8.3,437,98.4
202223,Revised,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",All,Unclassified,7,1.6,444,100
202223,Revised,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",All,Number of students,694,z,z,z
202223,Revised,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",All,Distinction,72,10.4,72,10.4
202223,Revised,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",All,Merit,294,42.4,366,52.7
202223,Revised,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",All,Pass,263,37.9,629,90.6
202223,Revised,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",All,Unclassified,65,9.4,694,100
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,All,Number of students,1025,z,z,z
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,All,Distinction,320,31.2,320,31.2
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,All,Merit,483,47.1,803,78.3
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,All,Pass,208,20.3,1011,98.6
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,All,Unclassified,14,1.4,1025,100
202223,Revised,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,All,Number of students,208,z,z,z
202223,Revised,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,All,Distinction,58,27.9,58,27.9
